Date,Alameda,Alpine,Amador,Butte,Calaveras,Colusa,Contra Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Imperial,Inyo,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Modoc,Mono,Monterey,Napa,Nevada,Orange,Out of CA,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Sierra,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Unassigned,Ventura,Yolo,Yuba,SUM,Daily
5/27/2021,90391,89,3715,14310,2177,2272,70589,1396,11016,111419,2992,4297,31653,1409,109904,24144,3518,5736,1243338,17487,14326,454,4021,32156,504,1288,44963,9969,5003,271851,0,24528,699,303581,107844,6190,301804,279959,38367,76456,21953,42827,35600,120243,17014,14014,68,2231,33393,30593,62391,9593,5673,393,58906,4127,37,84063,14373,6166,3839473,5191
5/28/2021,90441,89,3715,14317,2179,2274,70636,1398,11033,111446,2996,4302,31647,1409,109999,24153,3524,5736,1243531,17490,14328,454,4023,32171,504,1286,44967,9976,5011,271936,0,24549,700,303623,107962,6190,301956,280042,38378,76539,21972,42846,35616,120253,17009,14017,68,2235,33431,30614,62463,9603,5674,393,58924,4127,39,84086,14388,6177,3840845,1372
5/29/2021,90487,89,3718,14336,2180,2276,70698,1399,11037,111479,2999,4320,31654,1409,110089,24161,3524,5736,1243712,17495,14337,454,4028,32182,504,1287,44973,9983,5014,272059,0,24573,701,303661,108050,6188,302012,280150,38399,76575,21985,42857,35613,120289,17017,14037,69,2241,33456,30642,62493,9608,5680,393,58951,4130,35,84110,14394,6187,3842115,1270
5/30/2021,90485,89,3720,14338,2180,2276,70728,1401,11041,111511,3000,4328,31658,1408,110111,24166,3526,5736,1243882,17498,14350,454,4031,32184,504,1287,44980,9983,5016,272094,0,24581,702,303715,108086,6188,302033,280208,38407,76603,21995,42869,35615,120302,17020,14045,69,2241,33491,30655,62513,9611,5683,393,58960,4131,37,84114,14398,6191,3842821,706
5/31/2021,90514,89,3722,14342,2185,2278,70739,1402,11041,111523,3001,4332,31659,1408,110131,24170,3532,5736,1244054,17503,14348,454,4037,32190,504,1287,44982,9983,5021,272094,0,24584,702,303726,108114,6188,302026,280253,38414,76607,22000,42872,35616,120311,17019,14048,69,2241,33513,30661,62526,9616,5686,393,58975,4132,28,84121,14404,6192,3843298,477
6/1/2021,90532,89,3722,14340,2187,2278,70755,1402,11043,111551,3002,4336,31652,1408,110147,24170,3532,5745,1244170,17510,14350,458,4042,32191,505,1287,44982,9984,5024,272156,0,24591,702,303764,108171,6189,302044,280304,38424,76616,22002,42866,35623,120324,17023,14052,69,2246,33514,30671,62542,9621,5690,393,58995,4131,33,84125,14407,6199,3843881,583
6/2/2021,90587,89,3722,14346,2188,2281,70806,1403,11047,111567,3001,4339,31668,1408,110188,24174,3531,5748,1244275,17512,14360,461,4046,32191,505,1287,44987,9988,5032,272210,0,24630,702,303786,108278,6190,302059,280346,38443,76653,21999,42867,35630,120349,17025,14074,69,2248,33548,30707,62573,9626,5692,394,59014,4132,34,84141,14415,6204,3844775,894
6/3/2021,90619,89,3723,14394,2194,2281,70853,1405,11056,111589,3001,4351,31670,1409,110252,24175,3535,5748,1244473,17516,14364,461,4054,32196,507,1287,44994,9992,5036,272242,0,24674,703,303819,108376,6190,302081,280429,38466,76752,22010,42881,35640,120389,17025,14092,69,2251,33561,30736,62602,9632,5698,394,59026,4132,29,84186,14420,6209,3845938,1163
6/4/2021,90652,89,3725,14411,2194,2283,70898,1406,11059,111624,3003,4364,31686,1409,110302,24195,3537,5748,1244684,17519,14368,461,4059,32201,507,1287,44999,9993,5043,272298,0,24685,703,303886,108468,6190,302117,280555,38473,76806,22020,42898,35651,120418,17031,14111,69,2255,33600,30765,62650,9647,5701,394,59040,4132,39,84214,14428,6216,3847166,1228
6/5/2021,90681,89,3729,14434,2196,2283,70962,1408,11065,111649,3004,4383,31697,1410,110350,24210,3543,5748,1244917,17525,14371,461,4065,32210,507,1286,45002,9995,5048,272361,0,24709,704,303949,108542,6191,302144,280675,38506,76847,22023,42918,35649,120475,17035,14130,69,2257,33616,30804,62674,9652,5703,394,59053,4135,36,84231,14433,6219,3848362,1196
6/6/2021,90706,89,3731,14448,2196,2283,71020,1409,11072,111665,3004,4390,31695,1409,110372,24214,3544,5748,1245120,17529,14376,461,4069,32213,508,1287,45010,9998,5053,272426,0,24733,704,303997,108606,6191,302182,280742,38513,76881,22033,42942,35654,120512,17039,14137,69,2259,33635,30834,62699,9660,5704,394,59057,4134,32,84244,14434,6228,3849294,932
6/7/2021,90759,89,3732,14455,2196,2284,71081,1410,11083,111685,3004,4391,31687,1409,110395,24216,3549,5767,1245254,17534,14379,461,4074,32210,509,1287,45009,9997,5060,272447,0,24757,704,304033,108699,6191,302203,280807,38518,76910,22039,42964,35659,120544,17040,14146,69,2259,33666,30861,62737,9664,5705,395,59068,4135,37,84254,14443,6231,3850151,857
6/8/2021,90802,89,3739,14463,2196,2285,71126,1411,11084,111713,3004,4400,31685,1410,110458,24229,3549,5768,1245429,17541,14383,461,4078,32224,514,1286,45010,9997,5061,272504,0,24792,704,304072,108763,6193,302261,280878,38530,76973,22038,42973,35670,120571,17041,14166,69,2260,33673,30881,62767,9674,5706,396,59082,4136,50,84260,14446,6238,3851162,1011
6/9/2021,90833,89,3741,14481,2199,2286,71194,1412,11092,111725,3005,4416,31687,1410,110522,24254,3550,5768,1245588,17543,14387,461,4084,32224,515,1286,45015,10006,5063,272552,0,24824,709,304112,108835,6195,302301,280940,38540,77024,22047,42987,35674,120595,17036,14189,69,2263,33680,30900,62781,9679,5706,398,59099,4137,38,84273,14450,6244,3852113,951
6/10/2021,90879,89,3744,14493,2203,2289,71242,1414,11095,111764,3006,4422,31712,1410,110546,24260,3559,5771,1245786,17544,14391,461,4092,32230,520,1286,45023,10009,5067,272617,0,24883,708,304150,108916,6196,302360,281051,38557,77069,22068,43048,35686,120635,17040,14206,69,2273,33694,30931,62812,9688,5709,398,59108,4137,28,84292,14456,6247,3853339,1226
6/11/2021,90918,89,3745,14504,2203,2289,71306,1418,11101,111811,3006,4427,31726,1410,110559,24262,3559,5775,1245949,17545,14389,461,4098,32233,521,1286,45030,10012,5074,272650,0,24917,708,304197,108986,6199,302417,281143,38577,77141,22076,43071,35690,120664,17045,14221,69,2274,33724,30986,62845,9694,5712,398,59121,4141,31,84310,14460,6248,3854421,1082
6/12/2021,90975,89,3756,14506,2204,2290,71357,1421,11105,111825,3006,4434,31732,1410,110593,24261,3561,5775,1246123,17549,14394,461,4100,32238,522,1287,45036,10021,5079,272650,0,24932,708,304237,109067,6200,302461,281202,38589,77210,22081,43090,35702,120698,17051,14229,69,2276,33765,31009,62881,9698,5712,399,59139,4142,39,84318,14471,6255,3855390,969
6/13/2021,91021,89,3756,14516,2204,2290,71411,1421,11110,111838,3006,4439,31733,1410,110604,24263,3565,5775,1246129,17553,14399,461,4102,32242,522,1287,45041,10030,5084,272650,0,24952,708,304274,109160,6203,302504,281203,38597,77236,22086,43097,35701,120750,17053,14234,69,2277,33780,31026,62904,9698,5714,399,59150,4144,33,84322,14475,6260,3855960,570
6/14/2021,91042,89,3757,14546,2205,2292,71442,1420,11113,111860,3009,4445,31770,1410,110617,24266,3566,5775,1246436,17560,14406,464,4104,32243,524,1287,45043,10035,5086,272745,0,24968,708,304306,109208,6204,302540,281313,38606,77253,22091,43105,35702,120761,17056,14236,69,2278,33789,31044,62923,9702,5716,399,59156,4146,37,84330,14480,6262,3856945,985
6/15/2021,91085,89,3758,14557,2203,2293,71476,1420,11117,111877,3009,4453,31723,1410,110673,24267,3568,5782,1246640,17564,14408,464,4110,32247,527,1287,45051,10045,5089,272787,0,24986,709,304340,109250,6206,302561,281374,38610,77294,22082,43080,35704,120768,17061,14261,69,2279,33811,31073,62959,9711,5716,399,59183,4149,35,84336,14484,6265,3857734,789
6/16/2021,91122,89,3765,14573,2203,2295,71511,1422,11121,111892,3013,4467,31730,1410,110687,24270,3571,5784,1246832,17568,14410,464,4117,32253,527,1287,45055,10046,5095,272827,0,25016,709,304375,109309,6207,302601,281422,38623,77334,22084,43088,35712,120787,17068,14270,70,2278,33823,31108,62976,9715,5720,399,59204,4148,33,84353,14494,6269,3858601,867
6/17/2021,91168,89,3766,14584,2204,2297,71566,1422,11129,111921,3013,4479,31735,1410,110710,24277,3572,5784,1247033,17583,14414,465,4130,32265,546,1287,45073,10049,5099,272877,0,25056,709,304465,109383,6214,302664,281530,38646,77368,22087,43102,35719,120837,17078,14276,70,2281,33843,31160,62992,9724,5726,404,59279,4154,34,84374,14501,6275,3859898,1297
6/18/2021,91204,89,3774,14594,2206,2297,71650,1424,11136,111952,3013,4491,31743,1410,110734,24282,3576,5784,1247033,17590,14420,465,4144,32265,547,1287,45081,10056,5104,272922,0,25097,709,304517,109463,6214,302733,281531,38650,77436,22091,43117,35722,120887,17083,14286,71,2282,33872,31183,63049,9738,5730,404,59302,4154,40,84385,14508,6285,3860812,914
6/19/2021,91283,89,3774,14603,2207,2297,71715,1425,11153,111982,3017,4504,31747,1410,110762,24286,3576,5784,1247361,17597,14425,465,4153,32259,547,1288,45086,10060,5111,272922,0,25137,709,304562,109524,6215,302783,281681,38660,77467,22099,43134,35725,120917,17087,14296,71,2283,33890,31210,63095,9740,5731,405,59326,4155,35,84403,14518,6292,3862038,1226
6/20/2021,91336,89,3775,14612,2208,2298,71783,1425,11163,112010,3018,4513,31789,1410,110782,24288,3576,5784,1247618,17603,14439,465,4156,32268,550,1288,45089,10061,5120,272922,0,25165,709,304612,109596,6215,302826,281749,38674,77495,22104,43171,35740,120971,17091,14299,71,2284,33911,31254,63119,9740,5731,405,59335,4155,33,84416,14523,6302,3863134,1096
6/21/2021,91362,89,3777,14613,2209,2298,71823,1425,11168,112038,3017,4519,31789,1410,110799,24293,3576,5784,1247744,17614,14446,465,4161,32267,550,1290,45091,10064,5122,273057,0,25184,709,304649,109656,6215,302853,281810,38680,77514,22107,43175,35745,121000,17093,14301,71,2285,33935,31286,63143,9744,5731,405,59341,4157,28,84427,14528,6307,3863939,805
6/22/2021,91390,89,3778,14609,2213,2300,71866,1426,11174,112066,3019,4525,31814,1410,110799,24303,3577,5799,1247909,17620,14447,465,4148,32271,550,1290,45096,10065,5124,273105,0,25210,709,304696,109701,6215,302892,281886,38693,77551,22112,43216,35753,121003,17099,14303,71,2285,33951,31307,63172,9744,5735,405,59365,4157,32,84440,14520,6316,3864786,847
6/23/2021,91420,89,3778,14615,2214,2301,71913,1427,11190,112094,3023,4532,31842,1411,110847,24311,3579,5799,1248161,17628,14450,465,4154,32264,553,1292,45101,10068,5125,273128,0,25237,713,305204,109773,6214,302944,281936,38710,77593,22115,43253,35759,121042,17096,14295,71,2285,33963,31333,63185,9748,5737,406,59375,4158,34,84453,14526,6325,3866257,1471
6/24/2021,91441,89,3780,14622,2217,2301,71978,1430,11200,112137,3026,4535,31915,1411,110847,24322,3584,5808,1248415,17630,14453,466,4161,32252,557,1289,45115,10072,5128,273170,0,25273,714,305930,109875,6215,303027,282052,38727,77645,22119,43312,35766,121083,17108,14322,72,2285,33987,31396,63206,9755,5734,406,59399,4158,33,84476,14534,6330,3868290,2033
6/25/2021,91540,89,3781,14633,2216,2301,72047,1435,11204,112152,3028,4545,31902,1411,110948,24328,3584,5808,1248737,17638,14452,466,4165,32260,557,1292,45119,10073,5133,273225,0,25288,714,306537,109946,6215,303078,282156,38747,77691,22118,43348,35773,121082,17111,14330,72,2287,34006,31419,63234,9759,5738,406,59403,4159,40,84487,14541,6330,3870084,1794
6/26/2021,91650,89,3783,14647,2217,2302,72100,1441,11215,112174,3028,4553,31904,1412,110948,24338,3589,5809,1249065,17647,14453,466,4172,32263,557,1292,45128,10079,5140,273225,0,25319,717,307360,110094,6217,303173,282262,38758,77761,22124,43397,35781,121131,17122,14333,72,2289,34046,31464,63274,9764,5738,409,59421,4159,38,84503,14553,6335,3872300,2216
6/27/2021,91702,89,3787,14653,2218,2303,72151,1445,11220,112195,3026,4557,31921,1412,110948,24343,3594,5809,1249304,17649,14455,466,4176,32271,557,1292,45135,10082,5147,273225,0,25350,717,307527,110196,6218,303259,282358,38771,77794,22135,43424,35789,121162,17124,14342,72,2290,34075,31505,63291,9773,5741,409,59425,4159,38,84513,14563,6340,3873492,1192
6/28/2021,91733,89,3788,14655,2218,2303,72200,1445,11227,112208,3027,4567,31915,1412,111049,24345,3604,5819,1249572,17652,14459,466,4178,32282,557,1289,45138,10086,5152,273427,0,25378,717,307539,110263,6218,303296,282416,38784,77809,22136,43429,35793,121189,17128,14345,72,2291,34083,31513,63320,9777,5741,410,59434,4159,35,84554,14571,6342,3874604,1112
6/29/2021,91616,89,3789,14629,2213,2297,72170,1444,11212,111553,3027,4562,31580,1413,111049,24246,3607,5822,1249875,17650,14400,467,4184,32282,555,1288,45133,10070,5153,273482,0,25320,717,307867,109992,6216,303268,282498,38455,77565,22121,43043,35768,119706,17132,14269,73,2292,34001,31327,63257,9729,5743,410,59439,4149,28,84529,14546,6323,3870640,-3964
6/30/2021,91695,89,3791,14636,2213,2297,72264,1444,11233,111582,3028,4571,31587,1414,111060,24250,3614,5822,1250240,17659,14406,467,4193,32291,557,1288,45148,10076,5159,273561,0,25350,718,308192,110065,6222,303363,282582,38482,77621,22125,43104,35783,119744,17133,14270,74,2299,34016,31326,63281,9733,5743,410,59457,4150,35,84564,14554,6326,3872357,1717
7/1/2021,91787,89,3793,14653,2215,2302,72339,1448,11246,111607,3030,4581,31597,1417,111060,24264,3636,5821,1250740,17669,14418,467,4200,32302,557,1288,45153,10082,5167,273636,0,25397,720,308184,110190,6225,303451,282583,38529,77687,22130,43197,35788,119783,17137,14288,74,2301,34051,31379,63303,9739,5743,410,59493,4151,23,84602,14567,6332,3874021,1664
7/2/2021,91789,89,3793,14655,2215,2304,72340,1448,11246,111612,3030,4581,31597,1417,111111,24264,3636,5821,1251259,17670,14418,467,4201,32302,557,1288,45157,10082,5167,273738,0,25400,722,308192,110197,6225,303457,282692,38531,77691,22131,43198,35788,119783,17138,14289,74,2301,34052,31379,63307,9739,5744,410,59500,4151,21,84613,14569,6332,3874880,859
7/3/2021,91790,89,3793,14655,2215,2305,72344,1448,11246,111618,3031,4582,31598,1417,111111,24264,3636,5821,1251848,17671,14418,467,4202,32302,557,1288,45158,10082,5167,273738,0,25407,722,308197,110198,6225,303459,282692,38533,77697,22132,43198,35788,119783,17138,14289,74,2302,34052,31379,63308,9739,5746,410,59508,4151,21,84621,14571,6332,3875533,653
7/4/2021,91797,89,3793,14656,2215,2306,72347,1448,11248,111627,3031,4582,31598,1417,111111,24265,3636,5821,1252303,17674,14418,467,4202,32303,557,1288,45161,10082,5167,273738,0,25410,722,308202,110201,6225,303462,282692,38536,77703,22132,43199,35789,119783,17138,14291,74,2303,34052,31379,63316,9739,5746,410,59514,4151,21,84629,14574,6332,3876072,539
7/5/2021,92011,89,3803,14712,2226,2303,72646,1455,11297,111726,3028,4615,31626,1417,111111,24279,3658,5821,1252739,17702,14453,467,4219,32318,557,1286,45168,10112,5181,273738,0,25520,723,308143,110707,6254,303822,282692,38672,77869,22154,43384,35833,120002,17157,14313,74,2309,34180,31496,63414,9762,5747,410,59546,4150,21,84734,14614,6358,3879823,3751
7/6/2021,92043,89,3803,14726,2226,2305,72673,1454,11300,111768,3029,4617,31630,1417,111111,24294,3672,5828,1253106,17711,14456,468,4223,32323,558,1287,45179,10119,5190,274132,0,25537,723,308190,110807,6254,303894,282834,38691,77895,22158,43406,35836,120014,17159,14318,74,2312,34193,31511,63435,9769,5748,411,59557,4151,35,84770,14625,6366,3881410,1587
7/7/2021,92129,89,3806,14735,2227,2310,72721,1455,11311,111801,3032,4619,31640,1420,111273,24303,3673,5828,1253536,17714,14458,468,4225,32324,557,1287,45189,10116,5198,274132,0,25568,725,308313,110919,6254,303982,283376,38727,77983,22165,43419,35848,120073,17165,14327,74,2319,34236,31554,63429,9779,5752,411,59577,4153,37,84870,14639,6368,3883618,2208
7/8/2021,92231,89,3809,14754,2229,2310,72791,1460,11327,111844,3031,4627,31668,1420,111273,24311,3680,5839,1254386,17727,14470,468,4233,32335,557,1288,45209,10115,5202,274132,0,25593,732,308467,111064,6258,304134,283576,38784,78054,22182,43462,35862,120154,17173,14340,75,2324,34262,31613,63436,9788,5754,411,59601,4153,12,84990,14656,6373,3886098,2480
7/9/2021,92236,89,3809,14756,2230,2310,72796,1460,11332,111855,3031,4628,31669,1420,111341,24311,3680,5839,1255434,17727,14470,468,4233,32337,557,1288,45215,10115,5202,274132,0,25601,732,308483,111071,6258,304143,283818,38789,78065,22185,43463,35864,120155,17173,14344,75,2327,34270,31614,63441,9790,5755,411,59610,4153,21,85007,14658,6373,3887619,1521
7/10/2021,92242,89,3809,14758,2230,2310,72797,1460,11333,111862,3033,4628,31670,1420,111341,24312,3680,5843,1256557,17728,14472,468,4233,32337,557,1288,45215,10115,5202,274132,0,25607,732,308497,111079,6258,304150,283818,38796,78073,22185,43468,35865,120155,17173,14349,75,2328,34274,31614,63443,9790,5755,414,59616,4153,21,85016,14662,6373,3888860,1241
7/11/2021,92753,89,3815,14790,2242,2312,73166,1476,11383,112007,3040,4665,31728,1420,111341,24339,3712,5843,1257628,17753,14509,468,4248,32375,558,1288,45273,10138,5237,274132,0,25718,731,309006,111689,6280,304572,283818,39059,78305,22214,43629,35916,120377,17190,14378,76,2337,34439,31735,63579,9826,5762,413,59649,4155,21,85196,14700,6395,3894893,6033
7/12/2021,92891,89,3817,14799,2245,2313,73262,1479,11400,112066,3040,4676,31730,1420,111437,24350,3719,5845,1258685,17760,14516,468,4256,32388,558,1288,45286,10142,5249,274132,0,25765,731,309163,111853,6283,304701,284647,39125,78370,22220,43667,35934,120463,17197,14381,76,2340,34465,31760,63604,9834,5762,413,59674,4155,52,85260,14726,6401,3898328,3435
7/13/2021,93054,89,3819,14807,2247,2315,73397,1481,11414,112134,3042,4689,31733,1420,111437,24360,3732,5851,1259992,17761,14533,469,4266,32394,558,1290,45308,10157,5256,275358,0,25810,731,309387,112016,6290,304864,284996,39198,78456,22236,43716,35951,120559,17203,14395,76,2345,34533,31815,63650,9851,5769,416,59697,4161,59,85345,14747,6414,3903049,4721
7/14/2021,93283,89,3820,14820,2251,2321,73534,1482,11434,112200,3043,4699,31763,1420,111571,24370,3752,5851,1261068,17778,14549,469,4274,32430,559,1291,45326,10160,5261,275358,0,25857,734,309623,112240,6294,305110,284997,39316,78559,22260,43786,35994,120680,17216,14412,76,2353,34569,31854,63722,9866,5767,417,59730,4168,26,85430,14766,6429,3906477,3428
7/15/2021,93556,89,3821,14838,2254,2323,73710,1485,11461,112301,3045,4711,31781,1421,111571,24391,3773,5857,1261164,17798,14579,471,4290,32472,559,1290,45349,10168,5269,275358,0,25913,736,309880,112501,6298,305353,285697,39465,78664,22280,43865,36046,120819,17227,14429,76,2356,34636,31921,63794,9878,5770,417,59774,4172,18,85526,14793,6444,3909903,3426
7/16/2021,93566,89,3821,14841,2254,2324,73718,1485,11463,112322,3045,4712,31781,1421,111687,24394,3773,5857,1264450,17802,14579,472,4291,32472,559,1290,45352,10169,5270,275358,0,25930,736,309896,112519,6298,305367,286286,39474,78669,22280,43869,36047,120822,17227,14434,76,2356,34642,31921,63807,9878,5771,417,59791,4172,40,85531,14794,6444,3914111,4208
7/17/2021,93578,89,3821,14844,2254,2325,73723,1485,11464,112341,3045,4712,31781,1421,111687,24397,3773,5858,1266227,17802,14582,472,4292,32474,559,1290,45353,10170,5270,275358,0,25936,736,309922,112531,6298,305384,286286,39479,78672,22280,43871,36047,120830,17227,14435,76,2358,34650,31923,63819,9878,5771,418,59801,4172,40,85538,14798,6444,3916067,1956
7/18/2021,94407,89,3835,14912,2260,2330,74332,1492,11533,112597,3046,4773,31818,1422,111687,24438,3838,5858,1267860,17836,14645,472,4329,32564,560,1293,45414,10215,5328,275358,0,26094,745,310725,113375,6308,306094,286286,39872,78982,22346,44055,36160,121291,17262,14471,78,2366,34858,32063,64033,9926,5776,421,59861,4190,40,85786,14875,6492,3925372,9305
7/19/2021,94617,89,3838,14931,2262,2331,74436,1494,11557,112668,3047,4778,31830,1422,111894,24460,3861,5858,1267860,17848,14658,473,4334,32594,560,1293,45437,10224,5337,277126,0,26167,745,310980,113620,6310,306300,286287,39980,79084,22353,44118,36186,121415,17278,14484,78,2371,34909,32102,64101,9935,5779,421,59893,4192,58,85860,14895,6505,3929523,4151
7/20/2021,94901,89,3843,14952,2266,2336,74665,1500,11589,112773,3049,4796,31875,1425,111894,24499,3884,5858,1271179,17861,14688,474,4342,32614,560,1294,45483,10237,5353,277489,0,26238,751,311400,113972,6313,306613,288208,40067,79202,22382,44233,36220,121566,17290,14497,78,2377,34995,32153,64174,9955,5782,422,59964,4197,70,85977,14953,6528,3938345,8822
7/21/2021,95129,89,3849,14981,2274,2339,74861,1502,11609,112855,3051,4826,31906,1428,112063,24519,3909,5866,1273551,17867,14722,475,4357,32651,560,1295,45507,10255,5358,277845,0,26297,751,311714,114249,6313,306935,288681,40241,79305,22406,44321,36290,121702,17298,14519,78,2390,35039,32180,64248,9966,5790,424,60001,4197,25,86063,14986,6562,3944470,6125
7/22/2021,95465,89,3852,15029,2284,2344,75232,1507,11644,112998,3054,4845,31940,1429,112063,24557,3976,5868,1276254,17897,14749,480,4376,32710,560,1297,45534,10276,5389,278209,0,26397,752,312224,114655,6317,307323,289367,40501,79490,22446,44450,36381,121959,17307,14531,78,2400,35169,32319,64362,9994,5795,425,60066,4257,36,86189,15019,6586,3952702,8232
7/23/2021,95470,89,3852,15038,2284,2346,75236,1507,11652,113008,3055,4848,31940,1429,112318,24559,3976,5868,1276254,17899,14750,485,4377,32712,560,1297,45540,10276,5390,278720,0,26408,752,312245,114664,6317,307339,290625,40514,79504,22451,44455,36383,121962,17307,14535,78,2400,35176,32321,64374,9994,5795,425,60094,4257,44,86202,15019,6586,3954961,2259
7/24/2021,95475,89,3852,15046,2284,2346,75246,1507,11656,113018,3058,4850,31940,1429,112318,24562,3976,5868,1281760,17903,14752,485,4377,32712,560,1297,45540,10276,5390,278720,0,26424,752,312257,114666,6317,307348,290625,40529,79519,22452,44460,36384,121966,17308,14538,78,2400,35180,32322,64384,9994,5795,426,60120,4257,44,86220,15026,6586,3960669,5708
7/25/2021,96456,89,3884,15140,2292,2352,76201,1536,11765,113409,3062,4963,31981,1432,112318,24657,4122,5868,1283844,17967,14856,485,4419,32812,560,1299,45612,10362,5463,278720,0,26654,765,313536,115843,6335,308440,290625,41255,79995,22579,44775,36579,122675,17366,14597,79,2412,35553,32598,64672,10041,5812,432,60255,4308,44,86536,15165,6656,3974508,13839
7/26/2021,96752,89,3890,15158,2293,2356,76435,1540,11789,113547,3064,4979,31978,1434,112623,24691,4147,5868,1285771,17998,14880,494,4440,32827,560,1299,45625,10379,5490,280149,0,26762,765,313997,116236,6340,308702,292688,41419,80121,22593,44889,36632,122859,17386,14606,79,2414,35683,32682,64742,10069,5815,434,60339,4312,81,86644,15214,6675,3983723,9215
7/27/2021,97005,89,3897,15216,2297,2361,76815,1548,11834,113711,3065,5000,31992,1435,112798,24732,4171,5869,1288090,18033,14933,495,4457,32880,560,1301,45690,10401,5515,280654,0,26857,767,314546,116681,6347,309071,293408,41588,80258,22647,44981,36688,123044,17420,14646,79,2418,35794,32768,64871,10107,5828,435,60432,4323,102,86777,15259,6702,3991688,7965
7/28/2021,97298,89,3906,15284,2306,2364,77079,1555,11870,113901,3071,5022,32041,1444,112933,24783,4205,5876,1290395,18064,14957,497,4463,32945,560,1299,45720,10423,5532,281228,0,26945,769,315014,116942,6354,309621,294176,41813,80424,22719,45085,36766,123237,17449,14695,81,2428,35915,32837,64980,10142,5847,436,60503,4354,53,86961,15307,6731,3999694,8006
7/29/2021,97620,89,3913,15348,2311,2370,77466,1586,11930,114102,3075,5055,32109,1448,113071,24838,4254,5881,1293583,18104,15006,498,4486,33022,560,1300,45782,10450,5585,281790,0,27086,758,315738,117557,6369,310239,295054,42108,80719,22777,45240,36871,123508,17475,14742,82,2436,36059,33007,65152,10178,5857,438,60598,4403,51,87126,15376,6755,4010391,10697
7/30/2021,97625,89,3913,15356,2311,2370,77470,1586,11942,114127,3076,5057,32111,1448,113216,24844,4254,5881,1297087,18109,15006,500,4488,33022,560,1300,45792,10452,5585,282426,0,27102,758,315759,117569,6369,310249,296345,42132,80725,22779,45250,36873,123511,17477,14751,82,2438,36069,33009,65170,10179,5863,439,60640,4404,66,87133,15389,6756,4016289,5898
7/31/2021,97630,89,3913,15369,2311,2372,77474,1586,11949,114138,3077,5060,32114,1448,113216,24848,4254,5888,1300313,18113,15006,500,4489,33027,560,1300,45802,10453,5585,282426,0,27120,758,315768,117574,6369,310255,297226,42148,80728,22783,45267,36878,123514,17479,14751,82,2439,36085,33009,65190,10179,5863,439,60677,4404,66,87151,15393,6757,4020662,4373
8/1/2021,99132,89,3959,15561,2358,2382,78970,1652,12127,114843,3092,5201,32250,1460,113216,25005,4373,5888,1303343,18206,15150,500,4568,33218,560,1307,45899,10526,5774,282426,0,27487,776,317718,119242,6389,312074,298002,43194,81503,22946,45693,37158,124413,17613,14877,85,2458,36551,33484,65703,10310,5902,445,60926,4531,66,87699,15583,6864,4042727,22065
8/2/2021,99316,91,3964,15614,2364,2389,79134,1663,12174,114999,3095,5248,32259,1461,113810,25033,4392,5888,1305704,18223,15166,521,4608,33241,562,1309,45946,10545,5825,284534,0,27569,777,318237,119518,6394,312543,299021,43329,81639,22961,45827,37204,124565,17660,14899,85,2467,36610,33543,65806,10335,5915,446,61030,4566,101,87818,15621,6886,4052450,9723
8/3/2021,99641,91,3990,15659,2373,2396,79372,1701,12217,115289,3101,5288,32293,1465,114079,25098,4425,5905,1307970,18298,15215,530,4645,33279,563,1316,45986,10585,5900,285479,0,27713,794,318996,119943,6403,312960,300189,43563,81838,23039,45951,37271,124832,17696,14955,86,2487,36720,33659,65943,10378,5928,449,61193,4605,134,87968,15717,6924,4062483,10033
8/4/2021,99848,91,3999,15716,2391,2404,79605,1712,12290,115476,3111,5365,32342,1471,114342,25165,4444,5905,1311656,18343,15262,537,4661,33358,563,1320,46056,10603,5918,285620,0,27801,799,319795,120255,6420,313758,301100,43743,82088,23124,46108,37378,125051,17741,15008,87,2504,36805,33728,66076,10409,5945,453,61309,4626,81,88127,15771,6970,4072634,10151
8/5/2021,100435,91,4030,15789,2414,2421,80159,1742,12390,115820,3118,5423,32352,1474,114699,25238,4517,5935,1315677,18400,15318,547,4702,33468,565,1322,46139,10650,5995,286477,0,28098,802,320956,120989,6425,314568,302220,44147,82404,23247,46278,37486,125421,17795,15102,87,2523,37039,33874,66401,10464,5973,461,61447,4661,117,88581,15844,7016,4087733,15099
8/6/2021,100874,91,4040,15872,2436,2434,80449,1766,12491,116169,3132,5517,32377,1477,115007,25311,4586,5935,1319492,18430,15368,559,4764,33547,566,1341,46225,10681,6094,287661,0,28248,811,321867,121578,6435,315439,303691,44518,82666,23362,46402,37585,125698,17855,15178,87,2540,37147,34014,66590,10506,5997,465,61634,4716,128,88803,15900,7050,4101602,13869
8/7/2021,101206,91,4079,15971,2463,2462,80827,1802,12580,116504,3145,5609,32447,1482,115007,25389,4642,5935,1323345,18479,15402,559,4806,33663,566,1342,46314,10719,6187,287661,0,28429,817,322899,122065,6452,316304,304974,44808,83041,23474,46556,37685,126131,17929,15261,88,2553,37263,34137,66847,10562,6016,472,61798,4763,161,89001,16029,7083,4114282,12680
